,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
1455,10,2020-01-01 15:45:02,2020-01-01 15:44:43,DAME STREET,16,5,11,Open,Dame Street,53.344006,-6.266802
1456,10,2020-01-01 15:50:02,2020-01-01 15:48:53,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1457,10,2020-01-01 15:55:02,2020-01-01 15:48:53,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1458,10,2020-01-01 16:00:02,2020-01-01 15:57:21,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1459,10,2020-01-01 16:05:27,2020-01-01 16:01:38,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1460,10,2020-01-01 16:10:02,2020-01-01 16:01:38,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1461,10,2020-01-01 16:15:02,2020-01-01 16:11:48,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1462,10,2020-01-01 16:20:02,2020-01-01 16:11:48,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1463,10,2020-01-01 16:25:02,2020-01-01 16:21:57,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1464,10,2020-01-01 16:30:03,2020-01-01 16:21:57,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1465,10,2020-01-01 16:35:02,2020-01-01 16:32:06,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1466,10,2020-01-01 16:40:02,2020-01-01 16:32:06,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1467,10,2020-01-01 16:45:02,2020-01-01 16:42:15,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1468,10,2020-01-01 16:50:02,2020-01-01 16:42:15,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
